,sp,start,end,len
11588,Mycolicibacterium_peregrinum,451,452,1
11589,Mycolicibacterium_peregrinum,472,574,102
11590,Mycolicibacterium_peregrinum,754,755,1
11591,Mycolicibacterium_peregrinum,760,768,8
11592,Mycolicibacterium_peregrinum,789,790,1
11593,Mycolicibacterium_peregrinum,839,840,1
11594,Mycolicibacterium_peregrinum,890,891,1
11595,Mycolicibacterium_peregrinum,896,900,4
11596,Mycolicibacterium_peregrinum,1010,1011,1
11597,Mycolicibacterium_peregrinum,1068,1069,1
11598,Mycolicibacterium_peregrinum,1168,1169,1
11599,Mycolicibacterium_peregrinum,1185,1186,1
11600,Mycolicibacterium_peregrinum,1211,1212,1
11601,Mycolicibacterium_peregrinum,1237,1238,1
11602,Mycolicibacterium_peregrinum,1398,1399,1
11603,Mycolicibacterium_peregrinum,1430,1437,7
11604,Mycolicibacterium_peregrinum,1438,1439,1
11605,Mycolicibacterium_peregrinum,1445,1446,1
11606,Mycolicibacterium_peregrinum,1449,1465,16
11607,Mycolicibacterium_peregrinum,1491,1492,1
11608,Mycolicibacterium_peregrinum,1707,1708,1
11609,Mycolicibacterium_peregrinum,1748,1749,1
11610,Mycolicibacterium_peregrinum,1751,1752,1
11611,Mycolicibacterium_peregrinum,1756,1761,5
11612,Mycolicibacterium_peregrinum,1771,1775,4
11613,Mycolicibacterium_peregrinum,1776,1777,1
11614,Mycolicibacterium_peregrinum,1784,1785,1
11615,Mycolicibacterium_peregrinum,1789,1790,1
11616,Mycolicibacterium_peregrinum,1802,1803,1
11617,Mycolicibacterium_peregrinum,1918,1920,2
11618,Mycolicibacterium_peregrinum,1954,1955,1
11619,Mycolicibacterium_peregrinum,1993,1994,1
11620,Mycolicibacterium_peregrinum,2132,2133,1
11621,Mycolicibacterium_peregrinum,2136,2137,1
11622,Mycolicibacterium_peregrinum,2138,2139,1
11623,Mycolicibacterium_peregrinum,2143,2147,4
11624,Mycolicibacterium_peregrinum,2151,2152,1
11625,Mycolicibacterium_peregrinum,2162,2163,1
11626,Mycolicibacterium_peregrinum,2285,2297,12
11627,Mycolicibacterium_peregrinum,2299,2300,1
11628,Mycolicibacterium_peregrinum,2303,2306,3
11629,Mycolicibacterium_peregrinum,2309,2315,6
11630,Mycolicibacterium_peregrinum,2316,2325,9
11631,Mycolicibacterium_peregrinum,2379,2380,1
11632,Mycolicibacterium_peregrinum,2664,2665,1
11633,Mycolicibacterium_peregrinum,2723,2850,127
11634,Mycolicibacterium_peregrinum,3376,3377,1
11635,Mycolicibacterium_peregrinum,3378,3379,1
11636,Mycolicibacterium_peregrinum,3433,3434,1
11637,Mycolicibacterium_nivoides,1,3,2
11638,Mycolicibacterium_nivoides,82,83,1
11639,Mycolicibacterium_nivoides,186,187,1
11640,Mycolicibacterium_nivoides,235,237,2
11641,Mycolicibacterium_nivoides,238,240,2
11642,Mycolicibacterium_nivoides,250,251,1
11643,Mycolicibacterium_nivoides,295,296,1
11644,Mycolicibacterium_nivoides,341,342,1
11645,Mycolicibacterium_nivoides,359,360,1
11646,Mycolicibacterium_nivoides,373,374,1
11647,Mycolicibacterium_nivoides,401,402,1
11648,Mycolicibacterium_nivoides,416,417,1
11649,Mycolicibacterium_nivoides,451,452,1
11650,Mycolicibacterium_nivoides,464,465,1
11651,Mycolicibacterium_nivoides,472,574,102
11652,Mycolicibacterium_nivoides,753,756,3
11653,Mycolicibacterium_nivoides,760,768,8
11654,Mycolicibacterium_nivoides,789,790,1
11655,Mycolicibacterium_nivoides,839,840,1
11656,Mycolicibacterium_nivoides,890,891,1
11657,Mycolicibacterium_nivoides,896,900,4
11658,Mycolicibacterium_nivoides,1010,1011,1
11659,Mycolicibacterium_nivoides,1068,1069,1
11660,Mycolicibacterium_nivoides,1168,1169,1
11661,Mycolicibacterium_nivoides,1185,1186,1
11662,Mycolicibacterium_nivoides,1211,1212,1
11663,Mycolicibacterium_nivoides,1237,1238,1
11664,Mycolicibacterium_nivoides,1398,1399,1
11665,Mycolicibacterium_nivoides,1430,1437,7
11666,Mycolicibacterium_nivoides,1438,1439,1
11667,Mycolicibacterium_nivoides,1441,1442,1
11668,Mycolicibacterium_nivoides,1445,1446,1
11669,Mycolicibacterium_nivoides,1449,1466,17
11670,Mycolicibacterium_nivoides,1491,1492,1
11671,Mycolicibacterium_nivoides,1707,1708,1
11672,Mycolicibacterium_nivoides,1748,1749,1
11673,Mycolicibacterium_nivoides,1751,1752,1
11674,Mycolicibacterium_nivoides,1756,1761,5
11675,Mycolicibacterium_nivoides,1771,1775,4
11676,Mycolicibacterium_nivoides,1776,1777,1
11677,Mycolicibacterium_nivoides,1784,1785,1
11678,Mycolicibacterium_nivoides,1789,1790,1
11679,Mycolicibacterium_nivoides,1802,1803,1
11680,Mycolicibacterium_nivoides,1918,1919,1
11681,Mycolicibacterium_nivoides,1954,1955,1
11682,Mycolicibacterium_nivoides,1993,1994,1
11683,Mycolicibacterium_nivoides,2132,2133,1
11684,Mycolicibacterium_nivoides,2136,2137,1
11685,Mycolicibacterium_nivoides,2138,2139,1
11686,Mycolicibacterium_nivoides,2143,2147,4
11687,Mycolicibacterium_nivoides,2151,2152,1
11688,Mycolicibacterium_nivoides,2162,2163,1
11689,Mycolicibacterium_nivoides,2285,2297,12
11690,Mycolicibacterium_nivoides,2299,2300,1
11691,Mycolicibacterium_nivoides,2303,2306,3
11692,Mycolicibacterium_nivoides,2309,2315,6
11693,Mycolicibacterium_nivoides,2316,2325,9
11694,Mycolicibacterium_nivoides,2379,2380,1
11695,Mycolicibacterium_nivoides,2664,2665,1
11696,Mycolicibacterium_nivoides,2723,2850,127
11697,Mycolicibacterium_nivoides,3376,3377,1
11698,Mycolicibacterium_nivoides,3378,3379,1
11699,Mycolicibacterium_nivoides,3433,3434,1
11700,Mycolicibacterium_septicum,1,3,2
11701,Mycolicibacterium_septicum,82,83,1
11702,Mycolicibacterium_septicum,186,187,1
11703,Mycolicibacterium_septicum,235,237,2
11704,Mycolicibacterium_septicum,238,240,2
11705,Mycolicibacterium_septicum,250,251,1
11706,Mycolicibacterium_septicum,295,296,1
11707,Mycolicibacterium_septicum,341,342,1
11708,Mycolicibacterium_septicum,359,360,1
11709,Mycolicibacterium_septicum,373,374,1
11710,Mycolicibacterium_septicum,401,402,1
11711,Mycolicibacterium_septicum,416,417,1
11712,Mycolicibacterium_septicum,451,452,1
11713,Mycolicibacterium_septicum,464,465,1
11714,Mycolicibacterium_septicum,472,574,102
11715,Mycolicibacterium_septicum,754,755,1
11716,Mycolicibacterium_septicum,760,768,8
11717,Mycolicibacterium_septicum,789,790,1
11718,Mycolicibacterium_septicum,839,840,1
11719,Mycolicibacterium_septicum,890,891,1
11720,Mycolicibacterium_septicum,896,900,4
11721,Mycolicibacterium_septicum,1010,1011,1
11722,Mycolicibacterium_septicum,1068,1069,1
11723,Mycolicibacterium_septicum,1168,1169,1
11724,Mycolicibacterium_septicum,1185,1186,1
11725,Mycolicibacterium_septicum,1211,1212,1
11726,Mycolicibacterium_septicum,1237,1238,1
11727,Mycolicibacterium_septicum,1398,1399,1
11728,Mycolicibacterium_septicum,1430,1437,7
11729,Mycolicibacterium_septicum,1438,1439,1
11730,Mycolicibacterium_septicum,1441,1442,1
11731,Mycolicibacterium_septicum,1445,1446,1
11732,Mycolicibacterium_septicum,1449,1463,14
11733,Mycolicibacterium_septicum,1491,1492,1
11734,Mycolicibacterium_septicum,1707,1708,1
11735,Mycolicibacterium_septicum,1748,1749,1
11736,Mycolicibacterium_septicum,1751,1752,1
11737,Mycolicibacterium_septicum,1756,1761,5
11738,Mycolicibacterium_septicum,1771,1775,4
11739,Mycolicibacterium_septicum,1776,1777,1
11740,Mycolicibacterium_septicum,1784,1785,1
11741,Mycolicibacterium_septicum,1789,1790,1
11742,Mycolicibacterium_septicum,1802,1803,1
11743,Mycolicibacterium_septicum,1918,1919,1
11744,Mycolicibacterium_septicum,1954,1955,1
11745,Mycolicibacterium_septicum,1993,1994,1
11746,Mycolicibacterium_septicum,2132,2133,1
11747,Mycolicibacterium_septicum,2136,2137,1
11748,Mycolicibacterium_septicum,2138,2139,1
11749,Mycolicibacterium_septicum,2143,2147,4
11750,Mycolicibacterium_septicum,2151,2152,1
11751,Mycolicibacterium_septicum,2162,2163,1
11752,Mycolicibacterium_septicum,2285,2297,12
11753,Mycolicibacterium_septicum,2299,2300,1
11754,Mycolicibacterium_septicum,2303,2306,3
11755,Mycolicibacterium_septicum,2309,2315,6
11756,Mycolicibacterium_septicum,2316,2325,9
11757,Mycolicibacterium_septicum,2379,2380,1
11758,Mycolicibacterium_septicum,2664,2665,1
11759,Mycolicibacterium_septicum,2723,2850,127
11760,Mycolicibacterium_septicum,3376,3377,1
11761,Mycolicibacterium_septicum,3378,3379,1
11762,Mycolicibacterium_septicum,3433,3434,1
11763,Mycolicibacterium_boenickei,1,3,2
11764,Mycolicibacterium_boenickei,82,83,1
11765,Mycolicibacterium_boenickei,186,187,1
11766,Mycolicibacterium_boenickei,235,237,2
11767,Mycolicibacterium_boenickei,238,240,2
11768,Mycolicibacterium_boenickei,250,251,1
11769,Mycolicibacterium_boenickei,295,296,1
11770,Mycolicibacterium_boenickei,341,342,1
11771,Mycolicibacterium_boenickei,359,360,1
11772,Mycolicibacterium_boenickei,373,374,1
11773,Mycolicibacterium_boenickei,401,402,1
11774,Mycolicibacterium_boenickei,416,417,1
11775,Mycolicibacterium_boenickei,451,452,1
11776,Mycolicibacterium_boenickei,464,465,1
11777,Mycolicibacterium_boenickei,472,574,102
11778,Mycolicibacterium_boenickei,753,756,3
11779,Mycolicibacterium_boenickei,760,768,8
11780,Mycolicibacterium_boenickei,789,790,1
11781,Mycolicibacterium_boenickei,839,840,1
11782,Mycolicibacterium_boenickei,890,891,1
11783,Mycolicibacterium_boenickei,896,900,4
11784,Mycolicibacterium_boenickei,1010,1011,1
11785,Mycolicibacterium_boenickei,1068,1069,1
11786,Mycolicibacterium_boenickei,1168,1169,1
11787,Mycolicibacterium_boenickei,1185,1186,1
11788,Mycolicibacterium_boenickei,1211,1212,1
11789,Mycolicibacterium_boenickei,1237,1238,1
11790,Mycolicibacterium_boenickei,1398,1399,1
11791,Mycolicibacterium_boenickei,1430,1437,7
11792,Mycolicibacterium_boenickei,1438,1439,1
11793,Mycolicibacterium_boenickei,1441,1442,1
11794,Mycolicibacterium_boenickei,1445,1446,1
11795,Mycolicibacterium_boenickei,1449,1466,17
11796,Mycolicibacterium_boenickei,1491,1492,1
11797,Mycolicibacterium_boenickei,1707,1708,1
11798,Mycolicibacterium_boenickei,1748,1749,1
11799,Mycolicibacterium_boenickei,1751,1752,1
11800,Mycolicibacterium_boenickei,1756,1761,5
11801,Mycolicibacterium_boenickei,1771,1775,4
11802,Mycolicibacterium_boenickei,1776,1777,1
11803,Mycolicibacterium_boenickei,1784,1785,1
11804,Mycolicibacterium_boenickei,1789,1790,1
11805,Mycolicibacterium_boenickei,1802,1803,1
11806,Mycolicibacterium_boenickei,1918,1919,1
11807,Mycolicibacterium_boenickei,1954,1955,1
11808,Mycolicibacterium_boenickei,1993,1994,1
11809,Mycolicibacterium_boenickei,2132,2133,1
11810,Mycolicibacterium_boenickei,2136,2137,1
11811,Mycolicibacterium_boenickei,2138,2139,1
11812,Mycolicibacterium_boenickei,2143,2147,4
11813,Mycolicibacterium_boenickei,2151,2152,1
11814,Mycolicibacterium_boenickei,2162,2163,1
11815,Mycolicibacterium_boenickei,2285,2297,12
11816,Mycolicibacterium_boenickei,2299,2300,1
11817,Mycolicibacterium_boenickei,2303,2306,3
11818,Mycolicibacterium_boenickei,2309,2315,6
11819,Mycolicibacterium_boenickei,2316,2325,9
11820,Mycolicibacterium_boenickei,2379,2380,1
11821,Mycolicibacterium_boenickei,2664,2665,1
11822,Mycolicibacterium_boenickei,2723,2850,127
11823,Mycolicibacterium_boenickei,3376,3377,1
11824,Mycolicibacterium_boenickei,3378,3379,1
11825,Mycolicibacterium_boenickei,3433,3434,1
11826,Mycolicibacterium_insubricum,1,3,2
11827,Mycolicibacterium_insubricum,82,83,1
11828,Mycolicibacterium_insubricum,184,187,3
11829,Mycolicibacterium_insubricum,192,193,1
11830,Mycolicibacterium_insubricum,235,237,2
11831,Mycolicibacterium_insubricum,238,240,2
11832,Mycolicibacterium_insubricum,250,251,1
11833,Mycolicibacterium_insubricum,295,296,1
11834,Mycolicibacterium_insubricum,341,342,1
11835,Mycolicibacterium_insubricum,359,360,1
11836,Mycolicibacterium_insubricum,373,374,1
11837,Mycolicibacterium_insubricum,386,387,1
11838,Mycolicibacterium_insubricum,401,402,1
11839,Mycolicibacterium_insubricum,416,417,1
11840,Mycolicibacterium_insubricum,451,452,1
11841,Mycolicibacterium_insubricum,470,574,104
11842,Mycolicibacterium_insubricum,753,755,2
11843,Mycolicibacterium_insubricum,760,761,1
11844,Mycolicibacterium_insubricum,762,768,6
11845,Mycolicibacterium_insubricum,789,790,1
11846,Mycolicibacterium_insubricum,839,840,1
11847,Mycolicibacterium_insubricum,886,893,7
11848,Mycolicibacterium_insubricum,896,900,4
11849,Mycolicibacterium_insubricum,1010,1011,1
11850,Mycolicibacterium_insubricum,1068,1069,1
11851,Mycolicibacterium_insubricum,1168,1169,1
11852,Mycolicibacterium_insubricum,1185,1186,1
11853,Mycolicibacterium_insubricum,1190,1192,2
11854,Mycolicibacterium_insubricum,1211,1212,1
11855,Mycolicibacterium_insubricum,1237,1238,1
11856,Mycolicibacterium_insubricum,1398,1399,1
11857,Mycolicibacterium_insubricum,1431,1436,5
11858,Mycolicibacterium_insubricum,1438,1439,1
11859,Mycolicibacterium_insubricum,1443,1464,21
11860,Mycolicibacterium_insubricum,1491,1492,1
11861,Mycolicibacterium_insubricum,1707,1708,1
11862,Mycolicibacterium_insubricum,1748,1749,1
11863,Mycolicibacterium_insubricum,1751,1752,1
11864,Mycolicibacterium_insubricum,1756,1761,5
11865,Mycolicibacterium_insubricum,1772,1777,5
11866,Mycolicibacterium_insubricum,1784,1785,1
11867,Mycolicibacterium_insubricum,1789,1791,2
11868,Mycolicibacterium_insubricum,1802,1803,1
11869,Mycolicibacterium_insubricum,1918,1919,1
11870,Mycolicibacterium_insubricum,1954,1955,1
11871,Mycolicibacterium_insubricum,1993,1994,1
11872,Mycolicibacterium_insubricum,2121,2122,1
11873,Mycolicibacterium_insubricum,2132,2133,1
11874,Mycolicibacterium_insubricum,2136,2137,1
11875,Mycolicibacterium_insubricum,2138,2139,1
11876,Mycolicibacterium_insubricum,2143,2147,4
11877,Mycolicibacterium_insubricum,2151,2152,1
11878,Mycolicibacterium_insubricum,2162,2163,1
11879,Mycolicibacterium_insubricum,2285,2294,9
11880,Mycolicibacterium_insubricum,2299,2305,6
11881,Mycolicibacterium_insubricum,2309,2325,16
11882,Mycolicibacterium_insubricum,2379,2380,1
11883,Mycolicibacterium_insubricum,2664,2665,1
11884,Mycolicibacterium_insubricum,2723,2850,127
11885,Mycolicibacterium_insubricum,3376,3377,1
11886,Mycolicibacterium_insubricum,3378,3379,1
11887,Mycolicibacterium_insubricum,3433,3434,1
11888,Mycolicibacterium_gilvum,1,3,2
11889,Mycolicibacterium_gilvum,82,83,1
11890,Mycolicibacterium_gilvum,186,187,1
11891,Mycolicibacterium_gilvum,235,237,2
11892,Mycolicibacterium_gilvum,238,240,2
11893,Mycolicibacterium_gilvum,250,251,1
11894,Mycolicibacterium_gilvum,295,296,1
11895,Mycolicibacterium_gilvum,341,342,1
11896,Mycolicibacterium_gilvum,359,360,1
11897,Mycolicibacterium_gilvum,373,374,1
11898,Mycolicibacterium_gilvum,386,387,1
11899,Mycolicibacterium_gilvum,401,402,1
11900,Mycolicibacterium_gilvum,416,417,1
11901,Mycolicibacterium_gilvum,451,452,1
11902,Mycolicibacterium_gilvum,471,574,103
11903,Mycolicibacterium_gilvum,753,757,4
11904,Mycolicibacterium_gilvum,760,761,1
11905,Mycolicibacterium_gilvum,762,768,6
11906,Mycolicibacterium_gilvum,789,790,1
11907,Mycolicibacterium_gilvum,839,840,1
11908,Mycolicibacterium_gilvum,890,891,1
11909,Mycolicibacterium_gilvum,896,900,4
11910,Mycolicibacterium_gilvum,1010,1011,1
11911,Mycolicibacterium_gilvum,1068,1069,1
11912,Mycolicibacterium_gilvum,1168,1169,1
11913,Mycolicibacterium_gilvum,1185,1186,1
11914,Mycolicibacterium_gilvum,1190,1192,2
11915,Mycolicibacterium_gilvum,1211,1212,1
11916,Mycolicibacterium_gilvum,1237,1238,1
11917,Mycolicibacterium_gilvum,1398,1399,1
11918,Mycolicibacterium_gilvum,1430,1437,7
11919,Mycolicibacterium_gilvum,1438,1439,1
11920,Mycolicibacterium_gilvum,1445,1446,1
11921,Mycolicibacterium_gilvum,1448,1462,14
11922,Mycolicibacterium_gilvum,1491,1492,1
11923,Mycolicibacterium_gilvum,1707,1708,1
11924,Mycolicibacterium_gilvum,1748,1749,1
11925,Mycolicibacterium_gilvum,1751,1752,1
11926,Mycolicibacterium_gilvum,1756,1761,5
11927,Mycolicibacterium_gilvum,1771,1775,4
11928,Mycolicibacterium_gilvum,1776,1777,1
11929,Mycolicibacterium_gilvum,1784,1785,1
11930,Mycolicibacterium_gilvum,1802,1803,1
11931,Mycolicibacterium_gilvum,1918,1919,1
11932,Mycolicibacterium_gilvum,1954,1955,1
11933,Mycolicibacterium_gilvum,1993,1994,1
11934,Mycolicibacterium_gilvum,2132,2133,1
11935,Mycolicibacterium_gilvum,2136,2137,1
11936,Mycolicibacterium_gilvum,2138,2139,1
11937,Mycolicibacterium_gilvum,2143,2147,4
11938,Mycolicibacterium_gilvum,2151,2152,1
11939,Mycolicibacterium_gilvum,2162,2163,1
11940,Mycolicibacterium_gilvum,2285,2294,9
11941,Mycolicibacterium_gilvum,2296,2297,1
11942,Mycolicibacterium_gilvum,2299,2300,1
11943,Mycolicibacterium_gilvum,2302,2307,5
11944,Mycolicibacterium_gilvum,2309,2315,6
11945,Mycolicibacterium_gilvum,2316,2325,9
11946,Mycolicibacterium_gilvum,2379,2380,1
11947,Mycolicibacterium_gilvum,2664,2665,1
11948,Mycolicibacterium_gilvum,2723,2850,127
11949,Mycolicibacterium_gilvum,3378,3379,1
11950,Mycolicibacterium_gilvum,3433,3434,1
11951,Mycolicibacterium_mengxianglii,1,3,2
11952,Mycolicibacterium_mengxianglii,82,83,1
11953,Mycolicibacterium_mengxianglii,186,187,1
11954,Mycolicibacterium_mengxianglii,235,237,2
11955,Mycolicibacterium_mengxianglii,238,240,2
11956,Mycolicibacterium_mengxianglii,250,251,1
11957,Mycolicibacterium_mengxianglii,295,296,1
11958,Mycolicibacterium_mengxianglii,341,342,1
11959,Mycolicibacterium_mengxianglii,359,360,1
11960,Mycolicibacterium_mengxianglii,373,374,1
11961,Mycolicibacterium_mengxianglii,386,387,1
11962,Mycolicibacterium_mengxianglii,401,402,1
11963,Mycolicibacterium_mengxianglii,416,417,1
11964,Mycolicibacterium_mengxianglii,451,452,1
11965,Mycolicibacterium_mengxianglii,471,574,103
11966,Mycolicibacterium_mengxianglii,753,755,2
11967,Mycolicibacterium_mengxianglii,762,768,6
11968,Mycolicibacterium_mengxianglii,789,790,1
11969,Mycolicibacterium_mengxianglii,839,840,1
11970,Mycolicibacterium_mengxianglii,886,893,7
11971,Mycolicibacterium_mengxianglii,896,900,4
11972,Mycolicibacterium_mengxianglii,1010,1011,1
11973,Mycolicibacterium_mengxianglii,1068,1069,1
11974,Mycolicibacterium_mengxianglii,1168,1169,1
11975,Mycolicibacterium_mengxianglii,1185,1186,1
11976,Mycolicibacterium_mengxianglii,1190,1192,2
11977,Mycolicibacterium_mengxianglii,1211,1212,1
11978,Mycolicibacterium_mengxianglii,1237,1238,1
11979,Mycolicibacterium_mengxianglii,1398,1399,1
11980,Mycolicibacterium_mengxianglii,1430,1437,7
11981,Mycolicibacterium_mengxianglii,1438,1439,1
11982,Mycolicibacterium_mengxianglii,1443,1444,1
11983,Mycolicibacterium_mengxianglii,1445,1446,1
11984,Mycolicibacterium_mengxianglii,1448,1464,16
11985,Mycolicibacterium_mengxianglii,1491,1492,1
11986,Mycolicibacterium_mengxianglii,1707,1708,1
11987,Mycolicibacterium_mengxianglii,1748,1749,1
11988,Mycolicibacterium_mengxianglii,1751,1752,1
11989,Mycolicibacterium_mengxianglii,1756,1761,5
11990,Mycolicibacterium_mengxianglii,1771,1775,4
11991,Mycolicibacterium_mengxianglii,1776,1777,1
11992,Mycolicibacterium_mengxianglii,1784,1785,1
11993,Mycolicibacterium_mengxianglii,1789,1791,2
11994,Mycolicibacterium_mengxianglii,1802,1803,1
11995,Mycolicibacterium_mengxianglii,1918,1919,1
11996,Mycolicibacterium_mengxianglii,1954,1955,1
11997,Mycolicibacterium_mengxianglii,1993,1994,1
11998,Mycolicibacterium_mengxianglii,2132,2133,1
11999,Mycolicibacterium_mengxianglii,2136,2137,1
12000,Mycolicibacterium_mengxianglii,2138,2139,1
12001,Mycolicibacterium_mengxianglii,2143,2147,4
12002,Mycolicibacterium_mengxianglii,2151,2152,1
12003,Mycolicibacterium_mengxianglii,2162,2163,1
12004,Mycolicibacterium_mengxianglii,2285,2294,9
12005,Mycolicibacterium_mengxianglii,2296,2297,1
12006,Mycolicibacterium_mengxianglii,2299,2300,1
12007,Mycolicibacterium_mengxianglii,2303,2306,3
12008,Mycolicibacterium_mengxianglii,2309,2315,6
12009,Mycolicibacterium_mengxianglii,2316,2325,9
12010,Mycolicibacterium_mengxianglii,2379,2380,1
12011,Mycolicibacterium_mengxianglii,2664,2665,1
12012,Mycolicibacterium_mengxianglii,2723,2850,127
12013,Mycolicibacterium_mengxianglii,3376,3377,1
12014,Mycolicibacterium_mengxianglii,3378,3379,1
12015,Mycolicibacterium_mengxianglii,3433,3434,1
12016,Mycolicibacterium_sphagni,1,3,2
12017,Mycolicibacterium_sphagni,82,83,1
12018,Mycolicibacterium_sphagni,186,187,1
12019,Mycolicibacterium_sphagni,235,237,2
12020,Mycolicibacterium_sphagni,250,251,1
12021,Mycolicibacterium_sphagni,295,296,1
12022,Mycolicibacterium_sphagni,341,342,1
12023,Mycolicibacterium_sphagni,359,360,1
12024,Mycolicibacterium_sphagni,373,374,1
12025,Mycolicibacterium_sphagni,386,387,1
12026,Mycolicibacterium_sphagni,401,402,1
12027,Mycolicibacterium_sphagni,416,417,1
12028,Mycolicibacterium_sphagni,451,452,1
12029,Mycolicibacterium_sphagni,470,574,104
12030,Mycolicibacterium_sphagni,753,757,4
12031,Mycolicibacterium_sphagni,760,761,1
12032,Mycolicibacterium_sphagni,762,768,6
12033,Mycolicibacterium_sphagni,789,790,1
12034,Mycolicibacterium_sphagni,839,840,1
12035,Mycolicibacterium_sphagni,890,891,1
12036,Mycolicibacterium_sphagni,896,900,4
12037,Mycolicibacterium_sphagni,1010,1011,1
12038,Mycolicibacterium_sphagni,1068,1069,1
12039,Mycolicibacterium_sphagni,1168,1169,1
12040,Mycolicibacterium_sphagni,1185,1186,1
12041,Mycolicibacterium_sphagni,1190,1192,2
12042,Mycolicibacterium_sphagni,1211,1212,1
12043,Mycolicibacterium_sphagni,1237,1238,1
12044,Mycolicibacterium_sphagni,1398,1399,1
12045,Mycolicibacterium_sphagni,1430,1437,7
12046,Mycolicibacterium_sphagni,1438,1439,1
12047,Mycolicibacterium_sphagni,1445,1446,1
12048,Mycolicibacterium_sphagni,1448,1462,14
12049,Mycolicibacterium_sphagni,1707,1708,1
12050,Mycolicibacterium_sphagni,1748,1749,1
12051,Mycolicibacterium_sphagni,1751,1752,1
12052,Mycolicibacterium_sphagni,1756,1761,5
12053,Mycolicibacterium_sphagni,1771,1775,4
12054,Mycolicibacterium_sphagni,1776,1777,1
12055,Mycolicibacterium_sphagni,1784,1785,1
12056,Mycolicibacterium_sphagni,1789,1791,2
12057,Mycolicibacterium_sphagni,1802,1803,1
12058,Mycolicibacterium_sphagni,1918,1919,1
12059,Mycolicibacterium_sphagni,1954,1955,1
12060,Mycolicibacterium_sphagni,1993,1994,1
12061,Mycolicibacterium_sphagni,2121,2122,1
12062,Mycolicibacterium_sphagni,2132,2133,1
12063,Mycolicibacterium_sphagni,2136,2137,1
12064,Mycolicibacterium_sphagni,2138,2139,1
12065,Mycolicibacterium_sphagni,2143,2147,4
12066,Mycolicibacterium_sphagni,2151,2152,1
12067,Mycolicibacterium_sphagni,2162,2163,1
12068,Mycolicibacterium_sphagni,2285,2294,9
12069,Mycolicibacterium_sphagni,2296,2297,1
12070,Mycolicibacterium_sphagni,2299,2300,1
12071,Mycolicibacterium_sphagni,2303,2308,5
12072,Mycolicibacterium_sphagni,2309,2315,6
12073,Mycolicibacterium_sphagni,2316,2325,9
12074,Mycolicibacterium_sphagni,2379,2380,1
12075,Mycolicibacterium_sphagni,2664,2665,1
12076,Mycolicibacterium_sphagni,2723,2850,127
12077,Mycolicibacterium_sphagni,3376,3377,1
12078,Mycolicibacterium_sphagni,3378,3379,1
12079,Mycolicibacterium_sphagni,3433,3434,1
12080,Mycolicibacterium_doricum,1,3,2
12081,Mycolicibacterium_doricum,82,83,1
12082,Mycolicibacterium_doricum,186,187,1
12083,Mycolicibacterium_doricum,235,237,2
12084,Mycolicibacterium_doricum,238,240,2
12085,Mycolicibacterium_doricum,250,251,1
12086,Mycolicibacterium_doricum,295,296,1
12087,Mycolicibacterium_doricum,359,360,1
12088,Mycolicibacterium_doricum,373,374,1
12089,Mycolicibacterium_doricum,386,387,1
12090,Mycolicibacterium_doricum,401,402,1
12091,Mycolicibacterium_doricum,416,417,1
12092,Mycolicibacterium_doricum,451,452,1
12093,Mycolicibacterium_doricum,470,574,104
12094,Mycolicibacterium_doricum,753,755,2
12095,Mycolicibacterium_doricum,762,768,6
12096,Mycolicibacterium_doricum,789,790,1
12097,Mycolicibacterium_doricum,839,840,1
12098,Mycolicibacterium_doricum,890,891,1
12099,Mycolicibacterium_doricum,896,900,4
12100,Mycolicibacterium_doricum,1010,1011,1
12101,Mycolicibacterium_doricum,1068,1069,1
12102,Mycolicibacterium_doricum,1168,1169,1
12103,Mycolicibacterium_doricum,1185,1186,1
12104,Mycolicibacterium_doricum,1190,1192,2
12105,Mycolicibacterium_doricum,1211,1212,1
12106,Mycolicibacterium_doricum,1237,1238,1
12107,Mycolicibacterium_doricum,1398,1399,1
12108,Mycolicibacterium_doricum,1430,1437,7
12109,Mycolicibacterium_doricum,1438,1439,1
12110,Mycolicibacterium_doricum,1443,1444,1
12111,Mycolicibacterium_doricum,1445,1446,1
12112,Mycolicibacterium_doricum,1449,1460,11
12113,Mycolicibacterium_doricum,1491,1492,1
12114,Mycolicibacterium_doricum,1707,1708,1
12115,Mycolicibacterium_doricum,1748,1749,1
12116,Mycolicibacterium_doricum,1751,1752,1
12117,Mycolicibacterium_doricum,1756,1761,5
12118,Mycolicibacterium_doricum,1771,1777,6
12119,Mycolicibacterium_doricum,1789,1790,1
12120,Mycolicibacterium_doricum,1802,1803,1
12121,Mycolicibacterium_doricum,1918,1919,1
12122,Mycolicibacterium_doricum,1954,1955,1
12123,Mycolicibacterium_doricum,1993,1994,1
12124,Mycolicibacterium_doricum,2136,2137,1
12125,Mycolicibacterium_doricum,2138,2139,1
12126,Mycolicibacterium_doricum,2143,2147,4
12127,Mycolicibacterium_doricum,2151,2152,1
12128,Mycolicibacterium_doricum,2162,2163,1
12129,Mycolicibacterium_doricum,2200,2201,1
12130,Mycolicibacterium_doricum,2253,2254,1
12131,Mycolicibacterium_doricum,2285,2294,9
12132,Mycolicibacterium_doricum,2296,2297,1
12133,Mycolicibacterium_doricum,2299,2300,1
12134,Mycolicibacterium_doricum,2302,2307,5
12135,Mycolicibacterium_doricum,2309,2315,6
12136,Mycolicibacterium_doricum,2316,2325,9
